winner,turns,win_rate
Human,91,0.532258064516129
AI,75,0.5335120643431636
Human,57,0.5320855614973262
Human,74,0.5306666666666666
AI,36,0.5319148936170213
Human,28,0.5305039787798409
Human,67,0.5291005291005291
AI,33,0.5303430079155673
AI,50,0.531578947368421
Human,24,0.5301837270341208
Human,57,0.5287958115183246
Human,28,0.5274151436031331
AI,36,0.5286458333333334
Human,40,0.5272727272727272
AI,122,0.5284974093264249
Human,32,0.5271317829457365
Human,77,0.5257731958762887
Human,10,0.5244215938303342
AI,20,0.5256410256410257
AI,127,0.5268542199488491
AI,50,0.5280612244897959
Human,16,0.5267175572519084
AI,44,0.5279187817258884
AI,83,0.529113924050633
AI,52,0.5303030303030303
Human,56,0.5289672544080605
Human,25,0.5276381909547738
AI,60,0.5288220551378446
Human,47,0.5275
AI,17,0.5286783042394015
Human,105,0.527363184079602
Human,36,0.5260545905707196
Human,15,0.5247524752475248
Human,14,0.5234567901234568
AI,38,0.5246305418719212
Human,22,0.5233415233415234
AI,28,0.5245098039215687
AI,7,0.5256723716381418
AI,24,0.526829268292683
AI,97,0.5279805352798054
AI,80,0.529126213592233
Human,12,0.5278450363196125
Human,45,0.5265700483091788
AI,13,0.5277108433734939
Human,65,0.5264423076923077
AI,91,0.5275779376498801
Human,35,0.5263157894736842
Human,38,0.5250596658711217
AI,14,0.5261904761904762
Human,12,0.5249406175771971
Human,33,0.523696682464455
AI,29,0.524822695035461
Human,35,0.5235849056603774
AI,57,0.5247058823529411
Human,33,0.5234741784037559
AI,23,0.5245901639344263
Human,25,0.5233644859813084
AI,47,0.5244755244755245
AI,46,0.5255813953488372
AI,119,0.5266821345707656
AI,126,0.5277777777777778
AI,35,0.5288683602771362
Human,41,0.5276497695852534
AI,17,0.5287356321839081
AI,110,0.5298165137614679
AI,13,0.5308924485125858
Human,17,0.5296803652968036
Human,104,0.5284738041002278
Human,21,0.5272727272727272
Human,14,0.5260770975056689
Human,79,0.5248868778280543
Human,56,0.5237020316027088
AI,10,0.5247747747747747
Human,26,0.5235955056179775
Human,87,0.5224215246636771
Human,28,0.5212527964205816
Human,145,0.5200892857142857
Human,32,0.5189309576837416
AI,22,0.52
Human,54,0.5188470066518847
Human,35,0.5176991150442478
AI,127,0.5187637969094923
AI,58,0.5198237885462555
Human,16,0.5186813186813187
Human,57,0.5175438596491229
Human,20,0.5164113785557987
Human,53,0.5152838427947598
Human,34,0.514161220043573
Human,57,0.5130434782608696
Human,16,0.5119305856832972
AI,98,0.512987012987013
AI,65,0.5140388768898488
Human,21,0.5129310344827587
AI,17,0.513978494623656
AI,126,0.5150214592274678
Human,22,0.5139186295503212
Human,25,0.5128205128205128
Human,24,0.511727078891258
Human,43,0.5106382978723404
AI,35,0.5116772823779193
Human,29,0.510593220338983
AI,33,0.5116279069767442
Human,25,0.510548523206751
Human,14,0.5094736842105263
Human,29,0.5084033613445378
AI,9,0.5094339622641509
AI,100,0.5104602510460251
AI,47,0.511482254697286
Human,33,0.5104166666666666
Human,84,0.5093555093555093
Human,11,0.508298755186722
AI,23,0.5093167701863354
AI,102,0.5103305785123967
Human,38,0.5092783505154639
Human,69,0.5082304526748971
Human,14,0.5071868583162218
AI,110,0.5081967213114754
Human,18,0.5071574642126789
Human,35,0.5061224489795918
Human,86,0.505091649694501
Human,33,0.5040650406504065
Human,80,0.5030425963488844
Human,27,0.5020242914979757
Human,38,0.501010101010101
AI,68,0.5020161290322581
AI,15,0.5030181086519114
AI,36,0.5040160642570282
Human,18,0.503006012024048
AI,88,0.504
AI,67,0.5049900199600799
AI,46,0.5059760956175299
Human,32,0.5049701789264414
AI,14,0.5059523809523809
Human,27,0.504950495049505
AI,68,0.5059288537549407
AI,19,0.5069033530571992
Human,19,0.5059055118110236
AI,35,0.5068762278978389
AI,54,0.5078431372549019
AI,51,0.5088062622309197
Human,33,0.5078125
Human,16,0.50682261208577
AI,46,0.5077821011673151
Human,42,0.5067961165048543
Human,55,0.5058139534883721
AI,17,0.5067698259187621
Human,17,0.5057915057915058
Human,24,0.5048169556840078
AI,118,0.5057692307692307
AI,29,0.5067178502879078
AI,62,0.5076628352490421
AI,183,0.5086042065009561
AI,74,0.5095419847328244
AI,31,0.5104761904761905
AI,36,0.5114068441064639
AI,13,0.5123339658444023
Human,25,0.5113636363636364
Human,22,0.5103969754253308
AI,18,0.5113207547169811
Human,76,0.5103578154425612
Human,49,0.5093984962406015
Human,92,0.5084427767354597
Human,29,0.5074906367041199
Human,24,0.5065420560747663
Human,17,0.5055970149253731
AI,15,0.5065176908752328
AI,17,0.5074349442379182
Human,18,0.5064935064935064
Human,299,0.5055555555555555
AI,55,0.5064695009242144
Human,41,0.5055350553505535
AI,29,0.5064456721915286
AI,28,0.5073529411764706
Human,12,0.5064220183486239
AI,24,0.5073260073260073
AI,21,0.5082266910420475
Human,47,0.5072992700729927
Human,32,0.5063752276867031
AI,34,0.5072727272727273
Human,38,0.5063520871143375
Human,55,0.5054347826086957
AI,11,0.5063291139240507
AI,10,0.5072202166064982
Human,24,0.5063063063063064
Human,45,0.5053956834532374
Human,26,0.5044883303411131
Human,55,0.503584229390681
AI,39,0.5044722719141324
AI,42,0.5053571428571428
AI,41,0.5062388591800356
Human,19,0.505338078291815
AI,15,0.5062166962699822
Human,19,0.5053191489361702
AI,115,0.5061946902654867
AI,30,0.5070671378091873
Human,80,0.5061728395061729
AI,27,0.5070422535211268
Human,20,0.5061511423550088
Human,21,0.5052631578947369
AI,71,0.5061295971978984
AI,28,0.506993006993007
Human,18,0.506108202443281
Human,45,0.5052264808362369
Human,84,0.5043478260869565
AI,14,0.5052083333333334
Human,54,0.5043327556325823
AI,22,0.5051903114186851
AI,15,0.5060449050086355
Human,17,0.5051724137931034
AI,71,0.5060240963855421
AI,84,0.506872852233677
AI,35,0.5077186963979416
Human,99,0.5068493150684932
AI,27,0.5076923076923077
Human,35,0.5068259385665529
Human,44,0.5059625212947189
Human,19,0.5051020408163265
AI,51,0.5059422750424448
AI,20,0.5067796610169492
AI,19,0.5076142131979695
Human,19,0.5067567567567568
AI,33,0.5075885328836425
AI,20,0.5084175084175084
Human,30,0.507563025210084
AI,20,0.5083892617449665
AI,99,0.509212730318258
Human,23,0.5083612040133779
Human,30,0.5075125208681135
AI,52,0.5083333333333333
AI,49,0.5091514143094842
AI,24,0.5099667774086378
Human,32,0.5091210613598673
AI,12,0.5099337748344371
Human,32,0.509090909090909
AI,42,0.5099009900990099
Human,18,0.5090609555189456
AI,50,0.5098684210526315
AI,29,0.5106732348111659
Human,25,0.5098360655737705
AI,37,0.5106382978723404
Human,59,0.5098039215686274
Human,40,0.5089722675367048
AI,16,0.509771986970684
AI,46,0.510569105691057
AI,36,0.5113636363636364
AI,65,0.5121555915721232
AI,68,0.5129449838187702
AI,69,0.5137318255250404
Human,81,0.5129032258064516
Human,48,0.5120772946859904
Human,49,0.5112540192926045
AI,49,0.5120385232744783
AI,18,0.5128205128205128
AI,59,0.5136
Human,33,0.512779552715655
AI,108,0.5135566188197768
Human,99,0.5127388535031847
Human,86,0.5119236883942766
Human,79,0.5111111111111111
Human,88,0.5103011093502378
Human,47,0.509493670886076
Human,88,0.5086887835703001
AI,42,0.5094637223974764
AI,95,0.510236220472441
AI,42,0.5110062893081762
Human,38,0.5102040816326531
Human,123,0.5094043887147336
Human,16,0.5086071987480438
Human,13,0.5078125
AI,17,0.5085803432137286
AI,28,0.5093457943925234
Human,194,0.5085536547433903
AI,44,0.5093167701863354
Human,42,0.5085271317829457
Human,45,0.5077399380804953
AI,25,0.508500772797527
Human,29,0.5077160493827161
Human,18,0.5069337442218799
AI,16,0.5076923076923077
Human,50,0.5069124423963134
AI,24,0.5076687116564417
Human,18,0.5068912710566615
AI,72,0.5076452599388379
AI,55,0.5083969465648855
Human,27,0.5076219512195121
AI,71,0.5083713850837138
AI,36,0.5091185410334347
Human,14,0.5083459787556904
Human,11,0.5075757575757576
AI,159,0.5083207261724659
Human,55,0.5075528700906344
AI,27,0.5082956259426847
AI,16,0.5090361445783133
AI,25,0.5097744360902255
AI,92,0.5105105105105106
AI,27,0.5112443778110944
AI,36,0.5119760479041916
Human,24,0.5112107623318386
AI,40,0.5119402985074627
Human,18,0.511177347242921
Human,13,0.5104166666666666
Human,106,0.5096582466567607
