winner,turns,win_rate
Human,40,0.4834307992202729
Human,57,0.48249027237354086
Human,34,0.4815533980582524
AI,32,0.48255813953488375
Human,48,0.4816247582205029
Human,47,0.4806949806949807
Human,14,0.4797687861271676
Human,33,0.47884615384615387
Human,26,0.4779270633397313
Human,75,0.47701149425287354
AI,37,0.4780114722753346
Human,15,0.4770992366412214
Human,20,0.47619047619047616
AI,44,0.47718631178707227
Human,14,0.476280834914611
Human,17,0.4753787878787879
Human,22,0.47448015122873344
Human,21,0.47358490566037736
AI,47,0.4745762711864407
AI,22,0.4755639097744361
Human,14,0.474671669793621
AI,70,0.4756554307116105
Human,36,0.4747663551401869
Human,23,0.47388059701492535
AI,23,0.4748603351955307
Human,55,0.4739776951672863
Human,22,0.47309833024118736
Human,19,0.4722222222222222
AI,27,0.4731977818853974
Human,13,0.47232472324723246
Human,42,0.4714548802946593
AI,48,0.4724264705882353
Human,24,0.47155963302752296
Human,15,0.4706959706959707
AI,19,0.4716636197440585
Human,85,0.4708029197080292
AI,17,0.47176684881602915
AI,68,0.4727272727272727
Human,16,0.47186932849364793
Human,79,0.47101449275362317
Human,14,0.4701627486437613
AI,76,0.4711191335740072
AI,31,0.4720720720720721
Human,49,0.4712230215827338
AI,23,0.47217235188509876
Human,55,0.471326164874552
Human,26,0.47048300536672627
Human,37,0.46964285714285714
AI,11,0.47058823529411764
Human,23,0.4697508896797153
AI,71,0.4706927175843694
AI,74,0.4716312056737589
AI,19,0.4725663716814159
AI,24,0.4734982332155477
AI,27,0.47442680776014107
AI,36,0.4753521126760563
AI,31,0.47627416520210897
Human,27,0.47543859649122805
Human,16,0.4746059544658494
AI,52,0.4755244755244755
Human,32,0.47469458987783597
Human,19,0.4738675958188153
AI,85,0.4747826086956522
AI,16,0.4756944444444444
Human,42,0.4748700173310225
AI,50,0.4757785467128028
AI,31,0.47668393782383417
AI,52,0.47758620689655173
Human,102,0.47676419965576594
AI,24,0.47766323024054985
AI,63,0.47855917667238423
AI,26,0.4794520547945205
AI,19,0.48034188034188036
Human,47,0.47952218430034127
AI,31,0.4804088586030664
Human,55,0.47959183673469385
Human,38,0.47877758913412566
AI,18,0.47966101694915253
Human,20,0.47884940778341795
AI,32,0.4797297297297297
AI,31,0.4806070826306914
Human,47,0.4797979797979798
Human,50,0.4789915966386555
Human,55,0.47818791946308725
Human,122,0.47738693467336685
AI,18,0.4782608695652174
AI,9,0.4791318864774624
AI,86,0.48
Human,30,0.47920133111480867
AI,44,0.48006644518272423
Human,14,0.4792703150912106
Human,23,0.478476821192053
Human,52,0.47768595041322315
Human,31,0.4768976897689769
AI,43,0.47775947281713343
Human,17,0.4769736842105263
Human,18,0.47619047619047616
Human,15,0.47540983606557374
AI,49,0.4762684124386252
Human,63,0.47549019607843135
Human,18,0.47471451876019577
Human,43,0.4739413680781759
Human,42,0.47317073170731705
Human,33,0.4724025974025974
Human,28,0.47163695299837927
Human,69,0.470873786407767
Human,12,0.4701130856219709
Human,67,0.4693548387096774
AI,13,0.47020933977455714
AI,20,0.47106109324758844
AI,49,0.47191011235955055
Human,33,0.47115384615384615
AI,75,0.472
AI,28,0.4728434504792332
AI,9,0.47368421052631576
Human,31,0.4729299363057325
Human,14,0.47217806041335453
AI,54,0.473015873015873
AI,35,0.47385103011093505
AI,30,0.47468354430379744
AI,61,0.4755134281200632
AI,34,0.47634069400630913
Human,12,0.4755905511811024
AI,28,0.47641509433962265
AI,41,0.4772370486656201
AI,74,0.4780564263322884
AI,23,0.4788732394366197
AI,72,0.4796875
AI,73,0.48049921996879874
Human,21,0.4797507788161994
Human,32,0.47900466562986005
Human,27,0.4782608695652174
AI,17,0.4790697674418605
AI,42,0.47987616099071206
Human,58,0.47913446676970634
AI,70,0.4799382716049383
Human,40,0.47919876733436056
Human,65,0.47846153846153844
AI,25,0.4792626728110599
AI,22,0.48006134969325154
Human,36,0.4793261868300153
AI,24,0.4801223241590214
AI,17,0.48091603053435117
AI,62,0.4817073170731707
AI,103,0.4824961948249619
Human,45,0.4817629179331307
Human,62,0.48103186646433993
AI,48,0.4818181818181818
AI,19,0.4826021180030257
AI,40,0.48338368580060426
Human,32,0.48265460030165913
Human,41,0.4819277108433735
Human,60,0.48120300751879697
Human,43,0.4804804804804805
AI,29,0.48125937031484256
Human,115,0.4805389221556886
AI,13,0.4813153961136024
Human,11,0.48059701492537316
AI,19,0.481371087928465
AI,12,0.48214285714285715
Human,18,0.4814264487369985
AI,36,0.4821958456973294
Human,16,0.48148148148148145
Human,61,0.4807692307692308
AI,149,0.4815361890694239
AI,32,0.4823008849557522
Human,104,0.48159057437407954
AI,12,0.4823529411764706
AI,53,0.4831130690161527
Human,27,0.48240469208211145
AI,27,0.48316251830161056
Human,13,0.4824561403508772
AI,41,0.4832116788321168
AI,36,0.4839650145772595
AI,89,0.4847161572052402
Human,135,0.48401162790697677
AI,63,0.4847605224963715
AI,46,0.4855072463768116
AI,25,0.48625180897250364
AI,18,0.4869942196531792
AI,71,0.48773448773448774
Human,49,0.48703170028818443
AI,41,0.48776978417266187
Human,53,0.4870689655172414
Human,26,0.48637015781922527
AI,60,0.4871060171919771
Human,42,0.4864091559370529
AI,36,0.48714285714285716
Human,102,0.4864479315263909
AI,24,0.48717948717948717
AI,19,0.4879089615931721
Human,55,0.4872159090909091
AI,49,0.4879432624113475
Human,63,0.48725212464589235
Human,88,0.48656294200848654
Human,57,0.4858757062146893
AI,19,0.48660084626234135
AI,86,0.48732394366197185
Human,34,0.4866385372714487
Human,45,0.4859550561797753
AI,21,0.48667601683029454
Human,13,0.48599439775910364
Human,30,0.4853146853146853
Human,49,0.48463687150837986
Human,18,0.4839609483960948
AI,12,0.48467966573816157
AI,73,0.4853963838664812
Human,17,0.4847222222222222
AI,31,0.4854368932038835
Human,21,0.48476454293628807
AI,95,0.4854771784232365
AI,46,0.4861878453038674
Human,22,0.48551724137931035
Human,99,0.48484848484848486
Human,12,0.48418156808803303
AI,32,0.4848901098901099
AI,43,0.48559670781893005
AI,38,0.4863013698630137
AI,69,0.48700410396716826
AI,32,0.48770491803278687
Human,66,0.4870395634379263
Human,19,0.48637602179836514
AI,33,0.48707482993197276
AI,26,0.48777173913043476
Human,34,0.4871099050203528
Human,97,0.48644986449864497
AI,81,0.4871447902571042
Human,29,0.4864864864864865
Human,56,0.48582995951417
Human,19,0.48517520215633425
AI,79,0.4858681022880215
Human,15,0.4852150537634409
Human,30,0.48456375838926175
Human,61,0.4839142091152815
AI,29,0.48460508701472554
Human,21,0.4839572192513369
AI,55,0.48464619492656874
AI,28,0.48533333333333334
AI,13,0.48601864181091875
Human,21,0.4853723404255319
AI,13,0.4860557768924303
Human,11,0.4854111405835544
Human,10,0.4847682119205298
AI,18,0.48544973544973546
AI,81,0.4861294583883752
AI,42,0.4868073878627968
Human,96,0.48616600790513836
AI,22,0.4868421052631579
Human,46,0.48620236530880423
Human,39,0.48556430446194226
AI,45,0.48623853211009177
AI,18,0.4869109947643979
Human,26,0.48627450980392156
AI,96,0.4869451697127937
Human,28,0.4863102998696219
AI,44,0.4869791666666667
Human,40,0.48634590377113135
AI,24,0.487012987012987
Human,22,0.48638132295719844
AI,58,0.48704663212435234
Human,40,0.48641655886157825
Human,173,0.48578811369509045
Human,104,0.48516129032258065
Human,87,0.4845360824742268
Human,16,0.4839124839124839
Human,39,0.4832904884318766
AI,19,0.4839537869062901
AI,46,0.4846153846153846
Human,110,0.4839948783610755
Human,173,0.4833759590792839
AI,33,0.4840357598978289
AI,78,0.4846938775510204
Human,40,0.4840764331210191
AI,14,0.4847328244274809
Human,26,0.4841168996188056
AI,12,0.4847715736040609
Human,20,0.4841571609632446
Human,15,0.4835443037974684
AI,23,0.48419721871049304
AI,18,0.48484848484848486
AI,41,0.4854981084489281
Human,17,0.48488664987405544
AI,39,0.48553459119496856
AI,70,0.4861809045226131
Human,76,0.48557089084065247
Human,43,0.4849624060150376
AI,73,0.4856070087609512
AI,24,0.48625
AI,33,0.4868913857677903
Human,21,0.486284289276808
AI,19,0.48692403486924035
Human,29,0.486318407960199
AI,35,0.48695652173913045
Human,15,0.48635235732009924
Human,20,0.4857496902106567
AI,20,0.4863861386138614
AI,37,0.48702101359703337
Human,17,0.48641975308641977
Human,44,0.48581997533908755
Human,19,0.4852216748768473
AI,17,0.4858548585485855
Human,27,0.48525798525798525
AI,39,0.48588957055214727
Human,31,0.4852941176470588
AI,17,0.48592411260709917
Human,31,0.48533007334963324
Human,12,0.48473748473748474
AI,82,0.4853658536585366
AI,13,0.48599269183922045
AI,18,0.48661800486618007
AI,151,0.48724179829890646
AI,14,0.4878640776699029
AI,25,0.48848484848484847
AI,44,0.4891041162227603
Human,46,0.48851269649334944
AI,38,0.4891304347826087
Human,28,0.48854041013269
Human,13,0.4879518072289157
AI,55,0.48856799037304455
Human,49,0.4879807692307692
AI,13,0.4885954381752701
Human,31,0.4880095923261391
AI,33,0.48862275449101794
AI,14,0.4892344497607656
Human,40,0.4886499402628435
AI,20,0.4892601431980907
Human,16,0.48867699642431467
Human,37,0.4880952380952381
AI,41,0.4887039239001189
Human,35,0.48812351543942994
AI,59,0.4887307236061684
Human,23,0.4881516587677725
Human,22,0.48757396449704143
Human,51,0.48699763593380613
AI,91,0.48760330578512395
Human,7,0.48702830188679247
AI,21,0.4876325088339223
Human,17,0.48705882352941177
Human,18,0.4864864864864865
Human,103,0.4859154929577465
Human,20,0.48534583821805394
Human,39,0.4847775175644028
Human,36,0.4842105263157895
AI,24,0.4848130841121495
Human,34,0.48424737456242706
AI,36,0.48484848484848486
Human,56,0.4842840512223516
AI,120,0.4848837209302326
AI,77,0.48548199767711964
Human,43,0.48491879350348027
AI,19,0.4855156431054461
AI,52,0.4861111111111111
Human,60,0.48554913294797686
AI,36,0.48614318706697457
AI,41,0.4867358708189158
Human,43,0.4861751152073733
Human,28,0.4856156501726122
Human,33,0.4850574712643678
AI,11,0.4856486796785304
Human,33,0.48509174311926606
Human,24,0.4845360824742268
AI,66,0.4851258581235698
AI,21,0.4857142857142857
Human,27,0.4851598173515982
AI,83,0.48574686431014824
Human,39,0.48519362186788156
Human,22,0.48464163822525597
Human,89,0.48409090909090907
Human,16,0.48354143019296253
Human,33,0.48299319727891155
Human,24,0.4824462061155153
Human,53,0.4819004524886878
Human,44,0.48135593220338985
AI,54,0.481941309255079
AI,11,0.48252536640360766
Human,25,0.481981981981982
AI,31,0.48256467941507314
Human,71,0.4820224719101124
AI,63,0.4826038159371493
Human,33,0.4820627802690583
AI,49,0.4826427771556551
Human,33,0.48210290827740493
Human,26,0.48156424581005586
AI,34,0.48214285714285715
AI,51,0.48272017837235226
Human,9,0.4821826280623608
AI,13,0.4827586206896552
AI,50,0.48333333333333334
Human,18,0.4827968923418424
AI,20,0.48337028824833705
AI,103,0.4839424141749723
Human,79,0.4834070796460177
Human,16,0.48287292817679556
Human,27,0.48233995584988965
AI,27,0.4829106945975744
AI,30,0.4834801762114537
AI,35,0.48404840484048406
AI,36,0.4846153846153846
AI,11,0.48518111964873767
Human,59,0.48464912280701755
AI,17,0.48521358159912376
Human,83,0.48468271334792123
Human,22,0.48415300546448087
AI,54,0.4847161572052402
AI,17,0.48527808069792805
Human,29,0.48474945533769065
Human,18,0.4842219804134929
AI,94,0.48478260869565215
Human,62,0.48425624321389793
Human,81,0.4837310195227766
Human,24,0.48320693391115926
AI,44,0.4837662337662338
Human,58,0.48324324324324325
AI,48,0.4838012958963283
AI,29,0.4843581445523193
AI,40,0.4849137931034483
Human,46,0.48439181916038754
Human,33,0.4838709677419355
AI,55,0.48442534908700324
Human,49,0.48390557939914164
AI,15,0.4844587352625938
AI,36,0.48501070663811563
AI,87,0.4855614973262032
AI,18,0.4861111111111111
AI,37,0.48665955176093917
AI,34,0.48720682302771856
Human,18,0.48668796592119273
AI,26,0.48723404255319147
AI,83,0.487778958554729
AI,66,0.4883227176220807
Human,36,0.4878048780487805
Human,43,0.4872881355932203
Human,28,0.48677248677248675
Human,27,0.48625792811839325
AI,13,0.48680042238648363
AI,12,0.4873417721518987
Human,16,0.4868282402528978
Human,55,0.4863157894736842
AI,35,0.4868559411146162
AI,62,0.48739495798319327
AI,17,0.4879328436516264
Human,101,0.48742138364779874
Human,40,0.4869109947643979
AI,160,0.4874476987447699
Human,16,0.48693834900731453
Human,41,0.48643006263048016
AI,87,0.4869655891553702
Human,37,0.4864583333333333
Human,30,0.48595213319458896
AI,100,0.4864864864864865
AI,15,0.48701973001038423
Human,15,0.48651452282157676
Human,40,0.48601036269430054
AI,72,0.4865424430641822
Human,28,0.4860392967942089
AI,54,0.4865702479338843
AI,43,0.4871001031991744
AI,34,0.48762886597938143
Human,46,0.48712667353244077
AI,18,0.4876543209876543
Human,31,0.48715313463514903
AI,60,0.48767967145790553
AI,17,0.4882051282051282
AI,98,0.4887295081967213
AI,31,0.48925281473899696
AI,28,0.4897750511247444
AI,15,0.4902962206332993
AI,42,0.49081632653061225
AI,37,0.49133537206931704
AI,40,0.49185336048879835
Human,90,0.491353001017294
AI,86,0.491869918699187
AI,25,0.49238578680203043
Human,13,0.4918864097363083
AI,21,0.49240121580547114
AI,104,0.49291497975708504
AI,43,0.49342770475227504
Human,59,0.49292929292929294
Human,66,0.4924318869828456
Human,71,0.49193548387096775
Human,30,0.4914400805639476
Human,61,0.4909456740442656
AI,29,0.4914572864321608
Human,25,0.49096385542168675
Human,72,0.49047141424272817
Human,17,0.48997995991983967
Human,26,0.4894894894894895
AI,26,0.49
AI,11,0.4905094905094905
Human,33,0.49001996007984033
AI,29,0.4905284147557328
AI,118,0.4910358565737052
Human,16,0.490547263681592
Human,67,0.4900596421471173
AI,33,0.49056603773584906
Human,83,0.49007936507936506
Human,24,0.489593657086224
Human,85,0.4891089108910891
AI,13,0.4896142433234421
Human,53,0.4891304347826087
AI,115,0.48963474827245806
Human,65,0.4891518737672584
